year,ronda,piloto_id,constructor_id,puntos,posicion,posicion_inicial,vueltas,status,gap,vuelta_rapida,velocidad_punta_kph
2023,10,hamilton,mercedes,15,3,7,52,Finished,+6.783,1:30.545,234.221
2023,10,piastri,mclaren,12,4,3,52,Finished,+7.776,1:30.850,233.435
2023,10,russell,mercedes,10,5,6,52,Finished,+11.206,1:31.124,232.733
2023,10,perez,red_bull,8,6,15,52,Finished,+12.882,1:30.914,233.271
2023,10,alonso,aston_martin,6,7,9,52,Finished,+17.193,1:31.338,232.188
2023,10,albon,williams,4,8,8,52,Finished,+17.878,1:31.273,232.353
2023,10,leclerc,ferrari,2,9,4,52,Finished,+18.689,1:31.255,232.399
2023,10,sainz,ferrari,1,10,5,52,Finished,+19.448,1:31.366,232.116
2023,10,sargeant,williams,0,11,14,52,Finished,+23.632,1:31.699,231.274
2023,10,bottas,alfa,0,12,20,52,Finished,+25.830,1:31.852,230.888
2023,10,hulkenberg,haas,0,13,11,52,Finished,+26.663,1:31.776,231.080
2023,10,stroll,aston_martin,0,14,12,52,Finished,+27.483,1:31.508,231.756
2023,10,zhou,alfa,0,15,17,52,Finished,+29.820,1:31.769,231.097
2023,10,tsunoda,alphatauri,0,16,16,52,Finished,+31.225,1:32.084,230.307
2023,10,de_vries,alphatauri,0,17,18,52,Finished,+33.128,1:32.353,229.636
2023,10,gasly,alpine,0,18,10,46,Collision damage,NA,1:31.539,231.678
2023,10,kevin_magnussen,haas,0,19,19,31,Engine,NA,1:33.356,227.169
2023,10,ocon,alpine,0,20,13,9,Oil leak,NA,1:33.941,225.754
2023,11,max_verstappen,red_bull,26,1,2,70,Finished,1:38:08.634,1:20.504,195.910
2023,11,norris,mclaren,18,2,3,70,Finished,+33.731,1:22.178,191.919
2023,11,perez,red_bull,15,3,9,70,Finished,+37.603,1:22.295,191.647
2023,11,hamilton,mercedes,12,4,1,70,Finished,+39.134,1:21.601,193.277
2023,11,piastri,mclaren,10,5,4,70,Finished,+1:02.572,1:22.736,190.625
2023,11,russell,mercedes,8,6,18,70,Finished,+1:05.825,1:22.158,191.966
2023,11,leclerc,ferrari,6,7,6,70,Finished,+1:10.317,1:22.469,191.242
2023,11,sainz,ferrari,4,8,11,70,Finished,+1:11.073,1:22.584,190.976
2023,11,alonso,aston_martin,2,9,8,70,Finished,+1:15.709,1:22.745,190.604
2023,11,stroll,aston_martin,1,10,14,69,+1 Lap,NA,1:23.425,189.051
2023,11,albon,williams,0,11,16,69,+1 Lap,NA,1:24.051,187.643
2023,11,bottas,alfa,0,12,7,69,+1 Lap,NA,1:23.651,188.540
2023,11,ricciardo,alphatauri,0,13,13,69,+1 Lap,NA,1:23.934,187.904
2023,11,hulkenberg,haas,0,14,10,69,+1 Lap,NA,1:23.573,188.716
2023,11,tsunoda,alphatauri,0,15,17,69,+1 Lap,NA,1:23.269,189.405
2023,11,zhou,alfa,0,16,5,69,+1 Lap,NA,1:23.743,188.333
2023,11,kevin_magnussen,haas,0,17,19,69,+1 Lap,NA,1:23.864,188.061
2023,11,sargeant,williams,0,18,20,67,Retired,NA,1:23.496,188.890
2023,11,ocon,alpine,0,19,12,2,Collision damage,NA,NA,NA
2023,11,gasly,alpine,0,20,15,1,Collision damage,NA,NA,NA
2023,12,max_verstappen,red_bull,25,1,6,44,Finished,1:22:30.450,1:48.922,231.490
2023,12,perez,red_bull,18,2,2,44,Finished,+22.305,1:50.308,228.581
2023,12,leclerc,ferrari,15,3,1,44,Finished,+32.259,1:50.436,228.316
2023,12,hamilton,mercedes,13,4,3,44,Finished,+49.671,1:47.305,234.978
2023,12,alonso,aston_martin,10,5,9,44,Finished,+56.184,1:50.938,227.283
2023,12,russell,mercedes,8,6,8,44,Finished,+1:03.101,1:50.603,227.972
2023,12,norris,mclaren,6,7,7,44,Finished,+1:13.719,1:51.682,225.769
2023,12,ocon,alpine,4,8,14,44,Finished,+1:14.719,1:50.439,228.310
2023,12,stroll,aston_martin,2,9,10,44,Finished,+1:19.340,1:51.297,226.550
2023,12,tsunoda,alphatauri,1,10,11,44,Finished,+1:20.221,1:51.394,226.353
2023,12,gasly,alpine,0,11,12,44,Finished,+1:23.084,1:50.911,227.339
2023,12,bottas,alfa,0,12,13,44,Finished,+1:25.191,1:50.515,228.153
2023,12,zhou,alfa,0,13,17,44,Finished,+1:35.441,1:50.188,228.830
2023,12,albon,williams,0,14,15,44,Finished,+1:36.184,1:49.841,229.553
2023,12,kevin_magnussen,haas,0,15,16,44,Finished,+1:41.754,1:50.993,227.171
2023,12,ricciardo,alphatauri,0,16,19,44,Finished,+1:43.071,1:50.994,227.169
2023,12,sargeant,williams,0,17,18,44,Finished,+1:44.476,1:50.486,228.213
2023,12,hulkenberg,haas,0,18,0,44,Finished,+1:50.450,1:49.907,229.415
2023,12,sainz,ferrari,0,19,4,23,Collision damage,NA,1:53.138,222.864
2023,12,piastri,mclaren,0,20,5,0,Collision damage,NA,NA,NA
2023,13,max_verstappen,red_bull,25,1,1,72,Finished,2:24:04.411,1:13.889,207.505
2023,13,alonso,aston_martin,19,2,5,72,Finished,+3.744,1:13.837,207.651
2023,13,gasly,alpine,15,3,12,72,Finished,+7.058,1:14.441,205.967
2023,13,perez,red_bull,12,4,7,72,Finished,+10.068,1:14.231,206.549
2023,13,sainz,ferrari,10,5,6,72,Finished,+12.541,1:14.934,204.612
2023,13,hamilton,mercedes,8,6,13,72,Finished,+13.209,1:13.904,207.463
2023,13,norris,mclaren,6,7,2,72,Finished,+13.232,1:14.390,206.108
2023,13,albon,williams,4,8,4,72,Finished,+15.155,1:14.468,205.892
2023,13,piastri,mclaren,2,9,8,72,Finished,+16.580,1:14.299,206.360
2023,13,ocon,alpine,1,10,16,72,Finished,+18.346,1:14.570,205.610
2023,13,stroll,aston_martin,0,11,11,72,Finished,+20.087,1:15.171,203.966
2023,13,hulkenberg,haas,0,12,14,72,Finished,+20.840,1:14.472,205.881
2023,13,lawson,alphatauri,0,13,19,72,Finished,+26.147,1:14.820,204.923
2023,13,bottas,alfa,0,14,18,72,Finished,+27.388,1:14.698,205.258
2023,13,tsunoda,alphatauri,0,15,17,72,Finished,+29.893,1:16.253,201.072
2023,13,kevin_magnussen,haas,0,16,0,72,Finished,+31.410,1:15.489,203.107
2023,13,russell,mercedes,0,17,3,72,Finished,+55.754,1:15.124,204.094
2023,13,zhou,alfa,0,18,15,62,Accident,NA,1:15.417,203.301
2023,13,leclerc,ferrari,0,19,9,41,Undertray,NA,1:17.277,198.408
2023,13,sargeant,williams,0,20,10,14,Accident,NA,1:17.399,198.095
2023,14,max_verstappen,red_bull,25,1,2,51,Finished,1:13:41.143,1:25.240,244.659
2023,14,perez,red_bull,18,2,5,51,Finished,+6.064,1:25.522,243.853
2023,14,sainz,ferrari,15,3,1,51,Finished,+11.193,1:25.501,243.912
2023,14,leclerc,ferrari,12,4,3,51,Finished,+11.377,1:25.580,243.687
2023,14,russell,mercedes,10,5,4,51,Finished,+23.028,1:25.847,242.929
2023,14,hamilton,mercedes,8,6,8,51,Finished,+42.679,1:25.582,243.682
2023,14,albon,williams,6,7,6,51,Finished,+45.106,1:26.389,241.405
2023,14,norris,mclaren,4,8,9,51,Finished,+45.449,1:26.144,242.092
2023,14,alonso,aston_martin,2,9,10,51,Finished,+46.294,1:26.105,242.201
2023,14,bottas,alfa,1,10,14,51,Finished,+1:04.056,1:25.988,242.531
2023,14,lawson,alphatauri,0,11,12,51,Finished,+1:10.638,1:25.842,242.944
2023,14,piastri,mclaren,0,12,7,51,Finished,+1:13.074,1:25.072,245.142
2023,14,sargeant,williams,0,13,15,51,Finished,+1:18.557,1:26.840,240.152
2023,14,zhou,alfa,0,14,16,51,Finished,+1:20.164,1:25.983,242.545
2023,14,gasly,alpine,0,15,17,51,Finished,+1:22.510,1:25.758,243.181
2023,14,stroll,aston_martin,0,16,20,51,Finished,+1:27.266,1:26.617,240.770
2023,14,hulkenberg,haas,0,17,13,50,+1 Lap,NA,1:25.894,242.796
2023,14,kevin_magnussen,haas,0,18,19,50,+1 Lap,NA,1:26.278,241.716
2023,14,ocon,alpine,0,19,18,39,Steering,NA,1:26.963,239.812
2023,14,tsunoda,alphatauri,0,20,11,0,Engine,NA,NA,NA
2023,15,sainz,ferrari,25,1,1,62,Finished,1:46:37.418,1:37.666,182.089
2023,15,norris,mclaren,18,2,4,62,Finished,+0.812,1:38.046,181.384
2023,15,hamilton,mercedes,16,3,5,62,Finished,+1.269,1:35.867,185.507
2023,15,leclerc,ferrari,12,4,3,62,Finished,+21.177,1:38.275,180.961
2023,15,max_verstappen,red_bull,10,5,11,62,Finished,+21.441,1:36.575,184.147
2023,15,gasly,alpine,8,6,12,62,Finished,+38.441,1:38.277,180.957
2023,15,piastri,mclaren,6,7,17,62,Finished,+41.479,1:38.492,180.562
2023,15,perez,red_bull,4,8,13,62,Finished,+59.534,1:37.108,183.136
2023,15,lawson,alphatauri,2,9,10,62,Finished,+1:05.918,1:39.028,179.585
2023,15,kevin_magnussen,haas,1,10,6,62,Finished,+1:12.116,1:38.107,181.271
2023,15,albon,williams,0,11,14,62,Finished,+1:13.417,1:37.342,182.696
2023,15,zhou,alfa,0,12,0,62,Finished,+1:23.649,1:39.316,179.064
2023,15,hulkenberg,haas,0,13,9,62,Finished,+1:26.201,1:39.923,177.977
2023,15,sargeant,williams,0,14,18,62,Finished,+1:26.889,1:38.531,180.491
2023,15,alonso,aston_martin,0,15,7,62,Finished,+1:27.603,1:36.456,184.374
2023,15,russell,mercedes,0,16,2,61,Accident,NA,1:36.273,184.724
2023,15,bottas,alfa,0,17,16,51,Technical,NA,1:38.075,181.330
2023,15,ocon,alpine,0,18,8,42,Gearbox,NA,1:39.930,177.964
2023,15,tsunoda,alphatauri,0,19,15,0,Collision,NA,NA,NA
2023,15,stroll,aston_martin,0,20,0,0,Withdrew,NA,NA,NA
2023,16,max_verstappen,red_bull,26,1,1,53,Finished,1:30:58.421,1:34.183,221.963
2023,16,norris,mclaren,18,2,3,53,Finished,+19.387,1:35.247,219.484
2023,16,piastri,mclaren,15,3,2,53,Finished,+36.494,1:36.328,217.021
2023,16,leclerc,ferrari,12,4,4,53,Finished,+43.998,1:36.362,216.944
2023,16,hamilton,mercedes,10,5,7,53,Finished,+49.376,1:35.611,218.648
2023,16,sainz,ferrari,8,6,6,53,Finished,+50.221,1:36.187,217.339
2023,16,russell,mercedes,6,7,8,53,Finished,+57.659,1:37.653,214.076
2023,16,alonso,aston_martin,4,8,10,53,Finished,+1:14.725,1:37.203,215.067
2023,16,ocon,alpine,2,9,14,53,Finished,+1:19.678,1:37.398,214.636
2023,16,gasly,alpine,1,10,12,53,Finished,+1:23.155,1:36.371,216.924
2023,16,lawson,alphatauri,0,11,11,52,+1 Lap,NA,1:38.267,212.738
2023,16,tsunoda,alphatauri,0,12,9,52,+1 Lap,NA,1:37.768,213.824
2023,16,zhou,alfa,0,13,19,52,+1 Lap,NA,1:37.791,213.774
2023,16,hulkenberg,haas,0,14,18,52,+1 Lap,NA,1:37.250,214.963
2023,16,kevin_magnussen,haas,0,15,15,52,+1 Lap,NA,1:37.842,213.662
2023,16,albon,williams,0,16,13,26,Collision damage,NA,1:39.185,210.769
2023,16,sargeant,williams,0,17,0,22,Collision damage,NA,1:38.848,211.488
2023,16,stroll,aston_martin,0,18,17,20,Rear wing,NA,1:39.050,211.057
2023,16,perez,red_bull,0,19,5,15,Collision damage,NA,1:39.704,209.672
2023,16,bottas,alfa,0,20,16,7,Collision damage,NA,2:02.755,170.300
2023,17,max_verstappen,red_bull,26,1,1,57,Finished,1:27:39.168,1:24.319,231.364
2023,17,piastri,mclaren,18,2,6,57,Finished,+4.833,1:24.921,229.724
2023,17,norris,mclaren,15,3,10,57,Finished,+5.969,1:24.842,229.938
2023,17,russell,mercedes,12,4,2,57,Finished,+34.119,1:25.770,227.450
2023,17,leclerc,ferrari,10,5,5,57,Finished,+38.976,1:24.992,229.532
2023,17,alonso,aston_martin,8,6,4,57,Finished,+49.032,1:26.045,226.723
2023,17,ocon,alpine,6,7,8,57,Finished,+1:02.390,1:26.450,225.661
2023,17,bottas,alfa,4,8,9,57,Finished,+1:06.563,1:26.652,225.135
2023,17,zhou,alfa,2,9,19,57,Finished,+1:16.127,1:26.323,225.993
2023,17,perez,red_bull,1,10,0,57,Finished,+1:20.181,1:26.220,226.263
2023,17,stroll,aston_martin,0,11,16,57,Finished,+1:21.652,1:26.352,225.917
2023,17,gasly,alpine,0,12,7,57,Finished,+1:22.300,1:26.310,226.027
2023,17,albon,williams,0,13,13,57,Finished,+1:31.014,1:26.666,225.098
2023,17,kevin_magnussen,haas,0,14,18,56,+1 Lap,NA,1:27.067,224.061
2023,17,tsunoda,alphatauri,0,15,11,56,+1 Lap,NA,1:27.174,223.786
2023,17,hulkenberg,haas,0,16,14,56,+1 Lap,NA,1:26.489,225.559
2023,17,lawson,alphatauri,0,17,17,56,+1 Lap,NA,1:27.113,223.943
2023,17,sargeant,williams,0,18,15,40,Illness,NA,1:27.983,221.729
2023,17,hamilton,mercedes,0,19,3,0,Collision,NA,NA,NA
2023,17,sainz,ferrari,0,20,12,0,Fuel leak,NA,NA,NA
2023,18,max_verstappen,red_bull,25,1,6,56,Finished,1:35:21.362,1:40.028,198.412
2023,18,norris,mclaren,18,2,2,56,Finished,+10.730,1:39.985,198.497
2023,18,sainz,ferrari,15,3,4,56,Finished,+15.134,1:40.034,198.400
2023,18,perez,red_bull,12,4,9,56,Finished,+18.460,1:39.737,198.991
2023,18,russell,mercedes,10,5,5,56,Finished,+24.999,1:39.393,199.680
2023,18,gasly,alpine,8,6,7,56,Finished,+47.996,1:40.412,197.653
2023,18,stroll,aston_martin,6,7,0,56,Finished,+48.696,1:39.908,198.650
2023,18,tsunoda,alphatauri,5,8,11,56,Finished,+1:14.385,1:38.139,202.231
2023,18,albon,williams,2,9,15,56,Finished,+1:26.714,1:41.371,195.783
2023,18,sargeant,williams,1,10,16,56,Finished,+1:27.998,1:41.238,196.041
2023,18,hulkenberg,haas,0,11,0,56,Finished,+1:29.904,1:40.925,196.648
2023,18,bottas,alfa,0,12,13,56,Finished,+1:38.601,1:41.972,194.629
2023,18,zhou,alfa,0,13,12,55,+1 Lap,NA,1:41.879,194.807
2023,18,kevin_magnussen,haas,0,14,0,55,+1 Lap,NA,1:41.506,195.523
2023,18,ricciardo,alphatauri,0,15,14,55,+1 Lap,NA,1:39.366,199.734
2023,18,alonso,aston_martin,0,16,0,49,Undertray,NA,1:39.954,198.559
2023,18,piastri,mclaren,0,17,10,10,Radiator,NA,1:42.705,193.240
2023,18,ocon,alpine,0,18,8,6,Collision damage,NA,1:44.789,189.397
2023,18,hamilton,mercedes,0,19,3,56,Disqualified,NA,1:39.582,199.301
2023,18,leclerc,ferrari,0,20,1,56,Disqualified,NA,NA,NA
2023,19,max_verstappen,red_bull,25,1,3,71,Finished,2:02:30.814,1:21.644,189.780
2023,19,hamilton,mercedes,19,2,6,71,Finished,+13.875,1:21.334,190.503
2023,19,leclerc,ferrari,15,3,1,71,Finished,+23.124,1:22.332,188.194
2023,19,sainz,ferrari,12,4,2,71,Finished,+27.154,1:22.539,187.722
2023,19,norris,mclaren,10,5,17,71,Finished,+33.266,1:21.944,189.085
2023,19,russell,mercedes,8,6,8,71,Finished,+41.020,1:22.780,187.175
2023,19,ricciardo,alphatauri,6,7,4,71,Finished,+41.570,1:22.679,187.404
2023,19,piastri,mclaren,4,8,7,71,Finished,+43.104,1:22.760,187.220
2023,19,albon,williams,2,9,14,71,Finished,+48.573,1:22.773,187.191
2023,19,ocon,alpine,1,10,15,71,Finished,+1:02.879,1:22.976,186.733
2023,19,gasly,alpine,0,11,11,71,Finished,+1:06.208,1:23.230,186.163
2023,19,tsunoda,alphatauri,0,12,18,71,Finished,+1:18.982,1:22.501,187.808
2023,19,hulkenberg,haas,0,13,12,71,Finished,+1:20.309,1:23.222,186.181
2023,19,zhou,alfa,0,14,10,71,Finished,+1:21.676,1:23.567,185.412
2023,19,bottas,alfa,0,15,9,71,Finished,+1:25.597,1:23.166,186.306
2023,19,sargeant,williams,0,16,19,70,Retired,NA,1:23.003,186.672
2023,19,stroll,aston_martin,0,17,0,66,Collision damage,NA,1:23.257,186.103
2023,19,alonso,aston_martin,0,18,13,47,Withdrew,NA,1:23.531,185.492
2023,19,kevin_magnussen,haas,0,19,16,31,Accident,NA,1:23.146,186.351
2023,19,perez,red_bull,0,20,5,1,Collision damage,NA,NA,NA
2023,20,max_verstappen,red_bull,25,1,1,71,Finished,1:56:48.894,1:13.422,211.277
2023,20,norris,mclaren,19,2,6,71,Finished,+8.277,1:12.486,214.005
2023,20,alonso,aston_martin,15,3,4,71,Finished,+34.155,1:14.442,208.382
2023,20,perez,red_bull,12,4,9,71,Finished,+34.208,1:14.124,209.276
2023,20,stroll,aston_martin,10,5,3,71,Finished,+40.845,1:14.007,209.607
2023,20,sainz,ferrari,8,6,7,71,Finished,+50.188,1:14.406,208.483
2023,20,gasly,alpine,6,7,15,71,Finished,+56.093,1:14.521,208.161
2023,20,hamilton,mercedes,4,8,5,71,Finished,+1:02.859,1:14.739,207.554
2023,20,tsunoda,alphatauri,2,9,16,71,Finished,+1:09.880,1:14.231,208.974
2023,20,ocon,alpine,1,10,14,70,+1 Lap,NA,1:14.206,209.045
2023,20,sargeant,williams,0,11,19,70,+1 Lap,NA,1:15.738,204.816
2023,20,hulkenberg,haas,0,12,11,70,+1 Lap,NA,1:15.036,206.732
2023,20,ricciardo,alphatauri,0,13,17,70,+1 Lap,NA,1:13.866,210.007
2023,20,piastri,mclaren,0,14,10,69,+2 Laps,NA,1:14.310,208.752
2023,20,russell,mercedes,0,15,8,57,Overheating,NA,1:14.934,207.014
2023,20,bottas,alfa,0,16,18,39,Engine,NA,1:15.731,204.835
2023,20,zhou,alfa,0,17,20,22,Engine,NA,1:16.232,203.489
2023,20,kevin_magnussen,haas,0,18,12,0,Collision,NA,NA,NA
2023,20,albon,williams,0,19,13,0,Collision,NA,NA,NA
2023,20,leclerc,ferrari,0,20,0,0,Engine,NA,NA,NA
2023,21,max_verstappen,red_bull,25,1,2,50,Finished,1:29:08.289,1:35.614,233.476
2023,21,leclerc,ferrari,18,2,1,50,Finished,+2.070,1:35.669,233.342
2023,21,perez,red_bull,15,3,11,50,Finished,+2.241,1:35.939,232.685
2023,21,ocon,alpine,12,4,16,50,Finished,+18.665,1:36.637,231.004
2023,21,stroll,aston_martin,10,5,19,50,Finished,+20.067,1:36.584,231.131
2023,21,sainz,ferrari,8,6,12,50,Finished,+20.834,1:35.984,232.576
2023,21,hamilton,mercedes,6,7,10,50,Finished,+21.755,1:35.716,233.227
2023,21,russell,mercedes,4,8,3,50,Finished,+23.091,1:36.071,232.365
2023,21,alonso,aston_martin,2,9,9,50,Finished,+25.964,1:36.559,231.191
2023,21,piastri,mclaren,2,10,18,50,Finished,+29.496,1:35.490,233.779
2023,21,gasly,alpine,0,11,4,50,Finished,+34.270,1:36.913,230.346
2023,21,albon,williams,0,12,5,50,Finished,+43.398,1:37.357,229.296
2023,21,kevin_magnussen,haas,0,13,8,50,Finished,+44.825,1:37.455,229.065
2023,21,ricciardo,alphatauri,0,14,14,50,Finished,+48.525,1:37.108,229.884
2023,21,zhou,alfa,0,15,17,50,Finished,+50.162,1:37.375,229.253
2023,21,sargeant,williams,0,16,6,50,Finished,+50.882,1:37.740,228.397
2023,21,bottas,alfa,0,17,7,50,Finished,+1:25.350,1:37.562,228.814
2023,21,tsunoda,alphatauri,0,18,20,46,Gearbox,NA,1:37.587,228.755
2023,21,hulkenberg,haas,0,19,13,45,Engine,NA,1:37.565,228.807
2023,21,norris,mclaren,0,20,15,2,Accident,NA,1:59.327,187.079
2023,22,max_verstappen,red_bull,26,1,1,58,Finished,1:27:02.624,1:26.993,218.541
2023,22,leclerc,ferrari,18,2,2,58,Finished,+17.993,1:28.199,215.553
2023,22,russell,mercedes,15,3,4,58,Finished,+20.328,1:28.187,215.582
2023,22,perez,red_bull,12,4,9,58,Finished,+21.453,1:27.493,217.292
2023,22,norris,mclaren,10,5,5,58,Finished,+24.284,1:28.164,215.639
2023,22,piastri,mclaren,8,6,3,58,Finished,+31.487,1:28.138,215.702
2023,22,alonso,aston_martin,6,7,7,58,Finished,+39.512,1:28.256,215.414
2023,22,tsunoda,alphatauri,4,8,6,58,Finished,+43.088,1:29.256,213.000
2023,22,hamilton,mercedes,2,9,11,58,Finished,+44.424,1:28.372,215.131
2023,22,stroll,aston_martin,1,10,13,58,Finished,+55.632,1:28.050,215.918
2023,22,ricciardo,alphatauri,0,11,15,58,Finished,+56.229,1:28.571,214.648
2023,22,ocon,alpine,0,12,12,58,Finished,+1:06.373,1:30.033,211.162
2023,22,gasly,alpine,0,13,10,58,Finished,+1:10.360,1:29.016,213.575
2023,22,albon,williams,0,14,14,58,Finished,+1:13.184,1:27.845,216.422
2023,22,hulkenberg,haas,0,15,8,58,Finished,+1:23.696,1:29.217,213.093
2023,22,sargeant,williams,0,16,20,58,Finished,+1:27.791,1:28.580,214.626
2023,22,zhou,alfa,0,17,19,58,Finished,+1:29.422,1:28.746,214.224
2023,22,sainz,ferrari,0,18,16,57,Retired,NA,1:29.452,212.534
2023,22,bottas,alfa,0,19,18,57,+1 Lap,NA,1:29.863,211.562
2023,22,kevin_magnussen,haas,0,20,17,57,+1 Lap,NA,1:29.934,211.395
2024,1,max_verstappen,red_bull,26,1,1,57,Finished,1:31:44.742,1:32.608,210.383
2024,1,perez,red_bull,18,2,5,57,Finished,+22.457,1:34.364,206.468
2024,1,sainz,ferrari,15,3,4,57,Finished,+25.110,1:34.507,206.156
2024,1,leclerc,ferrari,12,4,2,57,Finished,+39.669,1:34.090,207.069
2024,1,russell,mercedes,10,5,3,57,Finished,+46.788,1:35.065,204.946
2024,1,norris,mclaren,8,6,7,57,Finished,+48.458,1:34.476,206.223
2024,1,hamilton,mercedes,6,7,9,57,Finished,+50.324,1:34.722,205.688
2024,1,piastri,mclaren,4,8,8,57,Finished,+56.082,1:34.983,205.123
2024,1,alonso,aston_martin,2,9,6,57,Finished,+1:14.887,1:34.199,206.830
2024,1,stroll,aston_martin,1,10,12,57,Finished,+1:33.216,1:35.632,203.730
2024,1,zhou,sauber,0,11,17,56,+1 Lap,NA,1:35.458,204.102
2024,1,kevin_magnussen,haas,0,12,15,56,+1 Lap,NA,1:35.570,203.863
2024,1,ricciardo,rb,0,13,14,56,+1 Lap,NA,1:35.163,204.735
2024,1,tsunoda,rb,0,14,11,56,+1 Lap,NA,1:35.833,203.303
2024,1,albon,williams,0,15,13,56,+1 Lap,NA,1:35.723,203.537
2024,1,hulkenberg,haas,0,16,10,56,+1 Lap,NA,1:34.834,205.445
2024,1,ocon,alpine,0,17,19,56,+1 Lap,NA,1:36.226,202.473
2024,1,gasly,alpine,0,18,20,56,+1 Lap,NA,1:34.805,205.508
2024,1,bottas,sauber,0,19,16,56,+1 Lap,NA,1:36.202,202.523
2024,1,sargeant,williams,0,20,18,55,+2 Laps,NA,1:34.735,205.659
2024,2,max_verstappen,red_bull,25,1,1,50,Finished,1:20:43.273,1:31.773,242.188
2024,2,perez,red_bull,18,2,3,50,Finished,+13.6431,1:32.273,240.876
2024,2,leclerc,ferrari,16,3,2,50,Finished,+18.639,1:31.632,242.561
2024,2,piastri,mclaren,12,4,5,50,Finished,+32.007,1:32.310,240.779
2024,2,alonso,aston_martin,10,5,4,50,Finished,+35.759,1:32.387,240.579
2024,2,russell,mercedes,8,6,7,50,Finished,+39.936,1:32.254,240.926
2024,2,bearman,ferrari,6,7,11,50,Finished,+42.679,1:32.186,241.103
2024,2,norris,mclaren,4,8,6,50,Finished,+45.708,1:31.944,241.738
2024,2,hamilton,mercedes,2,9,8,50,Finished,+47.391,1:31.746,242.260
2024,2,hulkenberg,haas,1,10,15,50,Finished,+1:16.996,1:32.366,240.633
2024,2,albon,williams,0,11,12,50,Finished,+1:28.354,1:32.307,240.787
2024,2,kevin_magnussen,haas,0,12,13,50,Finished,+1:45.7373,1:32.338,240.706
2024,2,ocon,alpine,0,13,17,49,+1 Lap,NA,1:33.481,237.763
2024,2,sargeant,williams,0,14,19,49,+1 Lap,NA,1:33.523,237.657
2024,2,tsunoda,rb,0,15,9,49,+1 Lap,NA,1:33.026,238.926
2024,2,ricciardo,rb,0,16,14,49,+1 Lap,NA,1:33.323,238.166
2024,2,bottas,sauber,0,17,16,49,+1 Lap,NA,1:32.706,239.751
2024,2,zhou,sauber,0,18,20,49,+1 Lap,NA,1:32.208,241.046
2024,2,stroll,aston_martin,0,19,10,5,Accident,NA,1:35.560,232.591
2024,2,gasly,alpine,0,20,18,1,Gearbox,NA,NA,NA
2024,3,sainz,ferrari,25,1,2,58,Finished,1:20:26.843,1:20.031,237.418
2024,3,leclerc,ferrari,19,2,4,58,Finished,+2.366,1:19.813,238.066
2024,3,norris,mclaren,15,3,3,58,Finished,+5.904,1:19.915,237.762
2024,3,piastri,mclaren,12,4,5,58,Finished,+35.770,1:20.199,236.920
2024,3,perez,red_bull,10,5,6,58,Finished,+56.309,1:20.388,236.363
2024,3,stroll,aston_martin,8,6,9,58,Finished,+1:33.222,1:20.930,234.780
2024,3,tsunoda,rb,6,7,8,58,Finished,+1:35.601,1:21.134,234.190
2024,3,alonso,aston_martin,4,8,10,58,Finished,+1:40.992,1:20.493,236.055
2024,3,hulkenberg,haas,2,9,16,58,Finished,+1:44.553,1:21.145,234.158
2024,3,kevin_magnussen,haas,1,10,14,57,+1 Lap,NA,1:21.082,234.340
2024,3,albon,williams,0,11,12,57,+1 Lap,NA,1:21.618,232.801
2024,3,ricciardo,rb,0,12,18,57,+1 Lap,NA,1:21.239,233.887
2024,3,gasly,alpine,0,13,17,57,+1 Lap,NA,1:21.090,234.317
2024,3,bottas,sauber,0,14,13,57,+1 Lap,NA,1:21.422,233.361
2024,3,zhou,sauber,0,15,19,57,+1 Lap,NA,1:21.327,233.634
2024,3,ocon,alpine,0,16,15,57,+1 Lap,NA,1:21.354,233.557
2024,3,russell,mercedes,0,17,7,56,Accident,NA,1:20.284,236.669
2024,3,hamilton,mercedes,0,18,11,15,Engine,NA,1:22.444,230.469
2024,3,max_verstappen,red_bull,0,19,1,3,Brakes,NA,1:23.115,228.608
2024,4,max_verstappen,red_bull,26,1,1,53,Finished,1:54:23.566,1:33.706,223.093
2024,4,perez,red_bull,18,2,2,53,Finished,+12.535,1:33.945,222.525
2024,4,sainz,ferrari,15,3,4,53,Finished,+20.866,1:33.841,222.772
2024,4,leclerc,ferrari,12,4,8,53,Finished,+26.522,1:35.044,219.952
2024,4,norris,mclaren,10,5,3,53,Finished,+29.700,1:35.186,219.624
2024,4,alonso,aston_martin,8,6,5,53,Finished,+44.272,1:34.726,220.691
2024,4,russell,mercedes,6,7,9,53,Finished,+45.951,1:34.404,221.444
2024,4,piastri,mclaren,4,8,6,53,Finished,+47.525,1:34.802,220.514
2024,4,hamilton,mercedes,2,9,7,53,Finished,+48.626,1:33.952,222.509
2024,4,tsunoda,rb,1,10,10,52,+1 Lap,NA,1:36.342,216.989
2024,4,hulkenberg,haas,0,11,12,52,+1 Lap,NA,1:35.325,219.304
2024,4,stroll,aston_martin,0,12,16,52,+1 Lap,NA,1:35.798,218.221
2024,4,kevin_magnussen,haas,0,13,18,52,+1 Lap,NA,1:36.654,216.289
2024,4,bottas,sauber,0,14,13,52,+1 Lap,NA,1:36.608,216.392
2024,4,ocon,alpine,0,15,15,52,+1 Lap,NA,1:36.232,217.237
2024,4,gasly,alpine,0,16,17,52,+1 Lap,NA,1:36.642,216.315
2024,4,sargeant,williams,0,17,19,52,+1 Lap,NA,1:34.900,220.286
